Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS
Date,,,,,,
2020-12-29,111364.4765625,116000.0,118500.0,114000.0,118000.0,4208916
2020-12-30,113764.578125,118500.0,118500.0,114500.0,116000.0,4195192
2021-01-04,120964.8671875,126000.0,128000.0,120500.0,124500.0,7995016
2021-01-05,125285.0390625,130500.0,132500.0,124000.0,124500.0,7180224
2021-01-06,125765.046875,131000.0,137000.0,130000.0,132500.0,8525749
2021-01-07,129125.1875,134500.0,137500.0,131500.0,132500.0,5981299
2021-01-08,132485.3125,138000.0,138000.0,132500.0,136000.0,8713010
2021-01-11,127685.1328125,133000.0,140000.0,131000.0,138000.0,11154671
2021-01-12,123844.9921875,129000.0,133500.0,125500.0,132000.0,8700877
2021-01-13,127685.1328125,133000.0,133500.0,128500.0,129000.0,6791044
2021-01-14,125285.0390625,130500.0,133000.0,129000.0,132500.0,5380278
2021-01-15,122404.9140625,127500.0,135000.0,127000.0,133000.0,4838114
2021-01-18,124805.015625,130000.0,131000.0,125000.0,126000.0,5927419
2021-01-19,125285.0390625,130500.0,132000.0,128500.0,131000.0,4513315
2021-01-20,125285.0390625,130500.0,135000.0,130000.0,134000.0,4913282
2021-01-21,126245.078125,131500.0,133000.0,130000.0,131500.0,3067677
2021-01-22,123364.96875,128500.0,132000.0,128500.0,131500.0,3927767
2021-01-25,129605.203125,135000.0,135000.0,129500.0,130000.0,5061864
2021-01-26,123844.9921875,129000.0,134000.0,128500.0,134000.0,6270106
2021-01-27,123364.96875,128500.0,132000.0,127500.0,129500.0,5068456
2021-01-28,118084.7421875,123000.0,125500.0,121500.0,124000.0,6270829
2021-01-29,117604.7265625,122500.0,128500.0,121500.0,128500.0,7391307
2021-02-01,120004.828125,125000.0,126000.0,118000.0,121000.0,5620305
2021-02-02,124805.015625,130000.0,132500.0,127000.0,128500.0,4880067
2021-02-03,124805.015625,130000.0,131500.0,128500.0,131000.0,3693688
2021-02-04,120004.828125,125000.0,128500.0,124000.0,127500.0,4600618
2021-02-05,122404.9140625,127500.0,128000.0,124500.0,126500.0,3497303
2021-02-08,120004.828125,125000.0,128000.0,125000.0,127500.0,2876471
2021-02-09,120484.84375,125500.0,130000.0,125000.0,127500.0,5177095
2021-02-10,120964.8671875,126000.0,127000.0,124500.0,125500.0,4262526
2021-02-15,126725.0859375,132000.0,132500.0,130000.0,130000.0,5384526
2021-02-16,127205.109375,132500.0,134000.0,130500.0,132500.0,3218689
2021-02-17,124805.015625,130000.0,131000.0,128000.0,131000.0,3621178
2021-02-18,120964.8671875,126000.0,130000.0,125500.0,128500.0,3792425
2021-02-19,127685.1328125,133000.0,133000.0,128500.0,129000.0,6986526
2021-02-22,131045.2890625,136500.0,139500.0,135000.0,136000.0,7961516
2021-02-23,132965.34375,138500.0,140000.0,131500.0,133500.0,6400037
2021-02-24,130565.25,136000.0,143500.0,134000.0,137500.0,9074809
2021-02-25,142565.734375,148500.0,149500.0,140000.0,141000.0,9936495
2021-02-26,135845.453125,141500.0,145000.0,138000.0,143500.0,10843268
2021-03-02,138725.59375,144500.0,150500.0,141000.0,149000.0,9376523
2021-03-03,141125.671875,147000.0,147000.0,139500.0,142500.0,5827221
2021-03-04,136325.46875,142000.0,145500.0,139500.0,143000.0,6586562
2021-03-05,134405.375,140000.0,141500.0,136500.0,138000.0,6091444
2021-03-08,130085.2421875,135500.0,143000.0,135500.0,143000.0,5587787
2021-03-09,131045.2890625,136500.0,137500.0,130500.0,134000.0,7822152
2021-03-10,127685.1328125,133000.0,140500.0,132500.0,140500.0,5614476
2021-03-11,131525.296875,137000.0,139000.0,134000.0,134500.0,6707671
2021-03-12,134405.375,140000.0,142500.0,139500.0,140500.0,4548695
2021-03-15,131045.2890625,136500.0,142000.0,136000.0,141500.0,4289990
2021-03-16,134885.40625,140500.0,140500.0,138000.0,138500.0,3304561
2021-03-17,134405.375,140000.0,141000.0,138500.0,141000.0,2588319
2021-03-18,136325.46875,142000.0,145000.0,141000.0,142500.0,4426840
2021-03-19,132485.3125,138000.0,139500.0,137000.0,138000.0,4015627
2021-03-22,132485.3125,138000.0,140000.0,137000.0,138500.0,2727719
2021-03-23,129605.203125,135000.0,139500.0,134000.0,139000.0,3839090
2021-03-24,128165.1640625,133500.0,134500.0,131500.0,133000.0,3894080
2021-03-25,127685.1328125,133000.0,134500.0,130500.0,133000.0,4157799
2021-03-26,129605.203125,135000.0,135000.0,132000.0,134000.0,3835443
2021-03-29,126725.0859375,132000.0,135500.0,131500.0,135500.0,3575226
2021-03-30,129125.1875,134500.0,135500.0,132000.0,133000.0,3304184
2021-03-31,127205.109375,132500.0,135000.0,132000.0,134500.0,3309680
2021-04-01,134885.40625,140500.0,140500.0,136500.0,138000.0,5833436
2021-04-02,135365.421875,141000.0,143000.0,140000.0,142000.0,3432245
2021-04-05,137285.5,143000.0,144500.0,141000.0,142000.0,2616440
2021-04-06,137285.5,143000.0,147000.0,141500.0,147000.0,3753217
2021-04-07,137765.546875,143500.0,146000.0,142500.0,146000.0,2424687
2021-04-08,138245.5625,144000.0,146000.0,142500.0,143500.0,3774932
2021-04-09,134405.375,140000.0,145000.0,139500.0,144000.0,3276077
2021-04-12,132005.34375,137500.0,140500.0,136000.0,140500.0,3878457
2021-04-13,133925.375,139500.0,140000.0,135500.0,136000.0,2876178
2021-04-14,131525.296875,137000.0,139000.0,136500.0,139000.0,2777203
2021-04-15,132005.34375,137500.0,139000.0,136000.0,136000.0,2291160
2021-04-16,132005.34375,137500.0,139000.0,137500.0,138500.0,1982877
2021-04-19,132485.3125,138000.0,139000.0,137000.0,138000.0,1906782
2021-04-20,132965.34375,138500.0,138500.0,136500.0,136500.0,2167732
2021-04-21,127205.109375,132500.0,138000.0,132000.0,138000.0,5120577
2021-04-22,127685.1328125,133000.0,135500.0,133000.0,134500.0,3007457
2021-04-23,127205.109375,132500.0,132500.0,128500.0,130500.0,4854412
2021-04-26,126245.078125,131500.0,132500.0,130500.0,132500.0,2904879
2021-04-27,129605.203125,135000.0,136000.0,132500.0,133000.0,3394650
2021-04-28,124805.015625,130000.0,135000.0,130000.0,134500.0,5596760
2021-04-29,124805.015625,130000.0,133000.0,129000.0,132000.0,3738266
2021-04-30,122884.9375,128000.0,130500.0,126500.0,130000.0,3955947
2021-05-03,126245.078125,131500.0,132500.0,127000.0,127500.0,4085398
2021-05-04,126725.0859375,132000.0,132000.0,129000.0,130500.0,2547004
2021-05-06,123844.9921875,129000.0,130500.0,128000.0,130000.0,4211535
2021-05-07,124325.0078125,129500.0,131000.0,127000.0,128000.0,3450323
2021-05-10,124805.015625,130000.0,131000.0,128500.0,131000.0,3067077
2021-05-11,118084.7421875,123000.0,127500.0,122000.0,127000.0,9882491
2021-05-12,114724.609375,119500.0,123500.0,119000.0,123000.0,8272196
2021-05-13,112804.5390625,117500.0,118500.0,115500.0,116000.0,6042025
2021-05-14,113764.578125,118500.0,120000.0,118000.0,118500.0,3227201
2021-05-17,112804.5390625,117500.0,120000.0,117000.0,120000.0,3110127
2021-05-18,116164.6640625,121000.0,122000.0,117500.0,117500.0,3470048
2021-05-20,117604.7265625,122500.0,124000.0,119500.0,121000.0,4600751
2021-05-21,117604.7265625,122500.0,125500.0,121000.0,124500.0,4062695
2021-05-24,114724.609375,119500.0,122500.0,119000.0,122000.0,3188734
2021-05-25,118084.7421875,123000.0,123000.0,120500.0,121500.0,3258364
2021-05-26,118084.7421875,123000.0,124500.0,122000.0,124000.0,3015522
2021-05-27,120484.84375,125500.0,126000.0,123000.0,124500.0,4539067
2021-05-28,120004.828125,125000.0,126500.0,124000.0,126500.0,2332971
2021-05-31,121924.8984375,127000.0,127000.0,124000.0,126000.0,2448074
2021-06-01,123364.96875,128500.0,129000.0,126000.0,127000.0,2819179
2021-06-02,120964.8671875,126000.0,129000.0,125500.0,128500.0,2885654
2021-06-03,123844.9921875,129000.0,130000.0,126500.0,127000.0,3353993
2021-06-04,123364.96875,128500.0,129000.0,126500.0,127500.0,2555891
2021-06-07,123364.96875,128500.0,130000.0,128000.0,129500.0,2562918
2021-06-08,122404.9140625,127500.0,127500.0,125000.0,127000.0,4194955
2021-06-09,117604.7265625,122500.0,126000.0,122500.0,125500.0,6087592
2021-06-10,118084.7421875,123000.0,124000.0,120500.0,122500.0,4533076
2021-06-11,122884.9375,128000.0,128500.0,124000.0,124500.0,4868608
2021-06-14,121924.8984375,127000.0,127500.0,125500.0,127000.0,2022730
2021-06-15,123364.96875,128500.0,129500.0,128000.0,128500.0,1975082
2021-06-16,124325.0078125,129500.0,129500.0,127000.0,128000.0,1893752
2021-06-17,121444.8828125,126500.0,128000.0,126000.0,127000.0,2123793
2021-06-18,119524.8125,124500.0,127500.0,124500.0,127500.0,2506112
2021-06-21,117124.7109375,122000.0,123000.0,120500.0,121000.0,3275288
2021-06-22,117124.7109375,122000.0,123500.0,122000.0,122500.0,2179712
2021-06-23,119044.796875,124000.0,124500.0,122000.0,122500.0,2703658
2021-06-24,120964.8671875,126000.0,126500.0,123500.0,124000.0,2646407
2021-06-25,123364.96875,128500.0,129000.0,127500.0,128000.0,2531018
2021-06-28,120964.8671875,126000.0,129500.0,126000.0,129000.0,2402730
2021-06-29,120004.828125,125000.0,128000.0,125000.0,127500.0,2211572
2021-06-30,122404.9140625,127500.0,129500.0,126000.0,126500.0,4346027
2021-07-01,119524.8125,124500.0,128000.0,124000.0,127500.0,3336174
2021-07-02,117604.7265625,122500.0,123500.0,121500.0,122500.0,3983921
2021-07-05,118084.7421875,123000.0,124500.0,122500.0,123500.0,1632551
2021-07-06,120004.828125,125000.0,126000.0,123500.0,124000.0,2067135
2021-07-07,118564.7734375,123500.0,125500.0,122500.0,125000.0,2229140
2021-07-08,116644.6796875,121500.0,123500.0,121000.0,123500.0,3165552
2021-07-09,114724.609375,119500.0,120500.0,118000.0,120500.0,4823577
2021-07-12,115204.6328125,120000.0,122000.0,119500.0,121000.0,2477201
2021-07-13,118084.7421875,123000.0,123500.0,121000.0,121000.0,2879072
2021-07-14,118564.7734375,123500.0,124000.0,121500.0,122500.0,2443087
2021-07-15,118564.7734375,123500.0,124000.0,122500.0,123500.0,1500981
2021-07-16,116644.6796875,121500.0,122500.0,120500.0,122000.0,2905546
2021-07-19,114244.5859375,119000.0,120000.0,118500.0,119000.0,2066638
2021-07-20,113764.578125,118500.0,119500.0,117500.0,117500.0,2070074
2021-07-21,112324.5078125,117000.0,120000.0,116500.0,119500.0,2864601
2021-07-22,114724.609375,119500.0,120000.0,118000.0,118000.0,1919233
2021-07-23,113764.578125,118500.0,119000.0,117500.0,118500.0,1747651
2021-07-26,112324.5078125,117000.0,120000.0,117000.0,119500.0,1836657
2021-07-27,111364.4765625,116000.0,119000.0,116000.0,118000.0,2916330
2021-07-28,109444.40625,114000.0,115500.0,112500.0,115000.0,6033084
2021-07-29,109444.40625,114000.0,115500.0,113000.0,115000.0,3054699
2021-07-30,108004.3515625,112500.0,114000.0,112500.0,114000.0,2888566
2021-08-02,111364.4765625,116000.0,117000.0,113000.0,113500.0,4276730
2021-08-03,115204.6328125,120000.0,120500.0,117000.0,118000.0,4396423
2021-08-04,116164.6640625,121000.0,123000.0,120500.0,122000.0,4162635
2021-08-05,115204.6328125,120000.0,121500.0,118000.0,121000.0,3491584
2021-08-06,113284.5546875,118000.0,119500.0,117500.0,119000.0,2209875
2021-08-09,111364.4765625,116000.0,118000.0,116000.0,117500.0,2755724
2021-08-10,108004.3515625,112500.0,115500.0,112000.0,115000.0,5420223
2021-08-11,101284.0625,105500.0,110000.0,105000.0,109000.0,13715267
2021-08-12,96483.859375,100500.0,104000.0,99800.0,102000.0,19150647
2021-08-13,97443.90625,101500.0,101500.0,98900.0,99600.0,11622957
2021-08-17,97443.90625,101500.0,103500.0,100500.0,101000.0,7851717
2021-08-18,99844.015625,104000.0,105500.0,101500.0,103000.0,8047599
2021-08-19,98403.96875,102500.0,105500.0,101500.0,103000.0,6161038
2021-08-20,98403.96875,102500.0,104500.0,102000.0,104000.0,4719139
2021-08-23,98883.984375,103000.0,105000.0,103000.0,104500.0,4515699
2021-08-24,100804.046875,105000.0,105500.0,104000.0,104500.0,4454743
2021-08-25,99364.0,103500.0,106000.0,102500.0,106000.0,3194555
2021-08-26,99844.015625,104000.0,106500.0,103500.0,106000.0,3694741
2021-08-27,99364.0,103500.0,104500.0,101000.0,103500.0,3507782
2021-08-30,99364.0,103500.0,105500.0,103500.0,105000.0,1815758
2021-08-31,102244.109375,106500.0,106500.0,102000.0,103500.0,4979276
2021-09-01,103684.1640625,108000.0,108000.0,104500.0,106000.0,4736183
2021-09-02,102244.109375,106500.0,108500.0,106000.0,108000.0,2724565
2021-09-03,102724.125,107000.0,107500.0,106000.0,106500.0,2513486
2021-09-06,101764.078125,106000.0,107000.0,105000.0,106500.0,1888595
2021-09-07,100324.03125,104500.0,106000.0,104000.0,105500.0,2547667
2021-09-08,101764.078125,106000.0,107500.0,103500.0,104000.0,2891267
2021-09-09,98883.984375,103000.0,106000.0,103000.0,105000.0,3233011
2021-09-10,100804.046875,105000.0,105500.0,103000.0,103500.0,1999369
2021-09-13,102244.109375,106500.0,107000.0,104000.0,105000.0,1923344
2021-09-14,103204.15625,107500.0,108500.0,106500.0,107500.0,2463248
2021-09-15,103204.15625,107500.0,107500.0,105500.0,107500.0,2933797
2021-09-16,99844.015625,104000.0,107500.0,104000.0,107000.0,3602821
2021-09-17,102724.125,107000.0,107500.0,104000.0,104500.0,3386517
2021-09-23,101284.0625,105500.0,107000.0,105000.0,105500.0,2493313
2021-09-24,99844.015625,104000.0,106500.0,104000.0,106000.0,2236954
2021-09-27,100324.03125,104500.0,105500.0,103500.0,104000.0,1839358
2021-09-28,99364.0,103500.0,105500.0,103000.0,105000.0,2951945
2021-09-29,96003.8515625,100000.0,102000.0,99700.0,101000.0,6353977
2021-09-30,98883.984375,103000.0,103500.0,99600.0,99900.0,3910557
2021-10-01,96003.8515625,100000.0,102500.0,100000.0,102000.0,2681124
2021-10-05,93987.78125,97900.0,99500.0,97200.0,98900.0,3244145
2021-10-06,92643.71875,96500.0,98700.0,95800.0,98400.0,2816951
2021-10-07,91875.6953125,95700.0,96800.0,95000.0,96300.0,3834957
2021-10-08,90243.6484375,94000.0,96300.0,93500.0,96200.0,4098832
2021-10-12,87843.53125,91500.0,92900.0,90800.0,92400.0,4728215
2021-10-13,88323.5390625,92000.0,93500.0,90500.0,90900.0,3045438
2021-10-14,90051.6171875,93800.0,94500.0,92100.0,92400.0,2414639
2021-10-15,94467.8046875,98400.0,98500.0,95700.0,96000.0,4229748
2021-10-18,93219.7421875,97100.0,98300.0,96700.0,98300.0,2111399
2021-10-19,93795.765625,97700.0,98600.0,97100.0,98600.0,1400175
2021-10-20,93987.78125,97900.0,98600.0,97200.0,98200.0,2010529
2021-10-21,92451.71875,96300.0,98300.0,96100.0,97300.0,2152221
2021-10-22,94563.8046875,98500.0,99200.0,95500.0,95500.0,1962833
2021-10-25,96003.8515625,100000.0,101500.0,98300.0,99500.0,2950459
2021-10-26,97923.9375,102000.0,103500.0,101000.0,101500.0,3458645
2021-10-27,97443.90625,101500.0,104000.0,101500.0,103000.0,2859255
2021-10-28,102244.109375,106500.0,107500.0,101500.0,102000.0,6329703
2021-10-29,98883.984375,103000.0,108500.0,103000.0,107000.0,4007223
2021-11-01,102244.109375,106500.0,107000.0,102500.0,103500.0,3118661
2021-11-02,103204.15625,107500.0,108500.0,106500.0,107000.0,2892292
2021-11-03,101284.0625,105500.0,109000.0,104500.0,108500.0,3116506
2021-11-04,101764.078125,106000.0,108000.0,105500.0,107000.0,2059242
2021-11-05,102724.125,107000.0,108500.0,105500.0,108000.0,2523345
2021-11-08,103204.15625,107500.0,108000.0,104000.0,107000.0,2212348
2021-11-09,104644.203125,109000.0,110000.0,107500.0,108000.0,3440686
2021-11-10,104164.1796875,108500.0,109500.0,107500.0,108500.0,2361295
2021-11-11,103204.15625,107500.0,108000.0,105500.0,107500.0,2731498
2021-11-12,102244.109375,106500.0,109500.0,105500.0,109000.0,1786165
2021-11-15,106564.2734375,111000.0,111500.0,108000.0,108500.0,4701568
2021-11-16,107524.3125,112000.0,113000.0,109000.0,111000.0,3767311
2021-11-17,106084.2578125,110500.0,113000.0,110000.0,113000.0,3062491
2021-11-18,105604.2421875,110000.0,111000.0,109000.0,110000.0,1928891
2021-11-19,107044.3046875,111500.0,112500.0,110000.0,110000.0,2324668
2021-11-22,114724.609375,119500.0,121000.0,116000.0,116500.0,9786492
2021-11-23,114244.5859375,119000.0,121000.0,117500.0,119500.0,4847270
2021-11-24,114724.609375,119500.0,122500.0,118000.0,120500.0,4001111
2021-11-25,112804.5390625,117500.0,121000.0,117000.0,120500.0,3339835
2021-11-26,110884.4609375,115500.0,118500.0,113000.0,116500.0,4337936
2021-11-29,111364.4765625,116000.0,118500.0,113000.0,113000.0,4412863
2021-11-30,109444.40625,114000.0,119000.0,112500.0,118000.0,7449608
2021-12-01,111844.4921875,116500.0,117500.0,112000.0,114500.0,4214135
2021-12-02,115204.6328125,120000.0,120500.0,115000.0,115500.0,6980518
2021-12-03,113284.5546875,118000.0,119500.0,115500.0,119000.0,4567843
2021-12-06,113764.578125,118500.0,119000.0,115500.0,116000.0,4318893
2021-12-07,116644.6796875,121500.0,122500.0,118000.0,119000.0,5112025
2021-12-08,115204.6328125,120000.0,125000.0,119500.0,124000.0,6168137
2021-12-09,118564.7734375,123500.0,123500.0,119000.0,120500.0,5631833
2021-12-10,115684.640625,120500.0,121500.0,119500.0,120500.0,2512642
2021-12-13,116644.6796875,121500.0,124000.0,121000.0,121000.0,3329176
2021-12-14,116164.6640625,121000.0,123000.0,120000.0,120500.0,2201003
2021-12-15,118564.7734375,123500.0,123500.0,120000.0,120000.0,2681332
2021-12-16,119044.796875,124000.0,125500.0,122500.0,125000.0,3869086
2021-12-17,117124.7109375,122000.0,123000.0,120500.0,120500.0,3850444
2021-12-20,115684.640625,120500.0,123500.0,120500.0,121500.0,2846815
2021-12-21,119524.8125,124500.0,124500.0,122500.0,124000.0,3678590
2021-12-22,121924.8984375,127000.0,128500.0,126000.0,127500.0,3817689
2021-12-23,122404.9140625,127500.0,129000.0,126500.0,129000.0,2398358
2021-12-24,122884.9375,128000.0,130000.0,128000.0,129000.0,2462683
2021-12-27,120964.8671875,126000.0,129000.0,126000.0,128500.0,2684135
2021-12-28,122404.9140625,127500.0,128000.0,124500.0,126500.0,4086063
2021-12-29,123415.5625,127000.0,128500.0,125500.0,127500.0,3832154
2021-12-30,127302.6640625,131000.0,133500.0,130000.0,131000.0,5172987
2022-01-04,124873.234375,128500.0,130000.0,127500.0,129500.0,3622369
2022-01-05,121957.890625,125500.0,129000.0,121500.0,129000.0,7414954
2022-01-06,121472.0234375,125000.0,127000.0,123000.0,123500.0,3725569
2022-01-07,123415.5625,127000.0,129000.0,126500.0,127000.0,3270119
2022-01-10,120986.1171875,124500.0,127000.0,123000.0,126500.0,3449197
2022-01-11,124387.34375,128000.0,128500.0,124500.0,125500.0,3958787
2022-01-12,124873.234375,128500.0,130000.0,126500.0,129500.0,3552174
2022-01-13,125845.0,129500.0,130000.0,128000.0,128500.0,4155984
2022-01-14,124873.234375,128500.0,129000.0,126000.0,128500.0,3769648
2022-01-17,123415.5625,127000.0,128000.0,124500.0,127500.0,3730393
2022-01-18,122929.6796875,126500.0,127500.0,125000.0,126500.0,3607850
2022-01-19,123415.5625,127000.0,128500.0,123500.0,123500.0,4094609
2022-01-20,121472.0234375,125000.0,126500.0,123500.0,126000.0,5441986
2022-01-21,115641.3515625,119000.0,122500.0,118000.0,121500.0,6465040
2022-01-24,115641.3515625,119000.0,120500.0,116500.0,116500.0,4883822
2022-01-25,114669.59375,118000.0,120000.0,116500.0,118000.0,5702595
2022-01-26,114669.59375,118000.0,118000.0,118000.0,118000.0,0
2022-01-27,110296.59375,113500.0,119500.0,111000.0,119500.0,6679404
2022-01-28,117099.015625,120500.0,121500.0,114500.0,115000.0,4776510
2022-02-03,120500.2421875,124000.0,127000.0,124000.0,124500.0,5171178
2022-02-04,120986.1171875,124500.0,127000.0,124000.0,125500.0,3037097
2022-02-07,119528.46875,123000.0,123500.0,119500.0,123000.0,4804261
2022-02-08,119528.46875,123000.0,123000.0,123000.0,123000.0,0
2022-02-09,119528.46875,123000.0,123000.0,123000.0,123000.0,0
2022-02-10,125845.0,129500.0,131000.0,127000.0,129000.0,7269729
2022-02-11,128274.4453125,132000.0,132500.0,130000.0,130500.0,6057207
2022-02-14,128760.328125,132500.0,132500.0,129500.0,130000.0,4962205
2022-02-15,123415.5625,127000.0,132000.0,127000.0,131500.0,5097120
2022-02-16,126816.7890625,130500.0,132500.0,130000.0,131000.0,3499809
2022-02-17,129246.2109375,133000.0,134000.0,130000.0,130500.0,5433402
2022-02-18,127788.5625,131500.0,133000.0,129500.0,131500.0,3108887
2022-02-21,127788.5625,131500.0,131500.0,131500.0,131500.0,0
2022-02-22,127788.5625,131500.0,131500.0,131500.0,131500.0,0
2022-02-23,127788.5625,131500.0,131500.0,131500.0,131500.0,0
2022-02-24,119042.5703125,122500.0,126000.0,122000.0,125500.0,5748069
2022-02-25,119528.46875,123000.0,126000.0,122500.0,125500.0,3309625
2022-02-28,119528.46875,123000.0,123000.0,123000.0,123000.0,0
2022-03-02,121472.0234375,125000.0,126500.0,123000.0,124500.0,2903340
2022-03-03,125359.125,129000.0,129500.0,127000.0,128000.0,3088097
2022-03-04,125359.125,129000.0,129000.0,129000.0,129000.0,0
2022-03-07,116127.2421875,119500.0,121000.0,119000.0,119000.0,5203286
2022-03-08,114669.59375,118000.0,119500.0,116500.0,117000.0,3619045
2022-03-10,114669.59375,118000.0,118000.0,118000.0,118000.0,0
2022-03-11,114669.59375,118000.0,118000.0,118000.0,118000.0,0
2022-03-14,112726.0234375,116000.0,117000.0,114500.0,115500.0,3172353
2022-03-15,112726.0234375,116000.0,116000.0,116000.0,116000.0,0
2022-03-16,112726.0234375,116000.0,116000.0,116000.0,116000.0,0
2022-03-17,112726.0234375,116000.0,116000.0,116000.0,116000.0,0
2022-03-18,120500.2421875,124000.0,125000.0,121000.0,124000.0,4493159
2022-03-21,120500.2421875,124000.0,124000.0,124000.0,124000.0,0
2022-03-22,120014.359375,123500.0,124000.0,121000.0,121000.0,2246439
2022-03-23,120014.359375,123500.0,124500.0,122000.0,124000.0,4085633
2022-03-24,117099.015625,120500.0,122000.0,119500.0,121000.0,4215272
2022-03-25,114669.59375,118000.0,123000.0,118000.0,122000.0,5514940
2022-03-28,114669.59375,118000.0,119500.0,116500.0,117500.0,3234792
2022-03-29,116613.1328125,120000.0,120500.0,118500.0,119500.0,3375247
2022-03-30,117879.6015625,121000.0,123000.0,120500.0,123000.0,3436282
2022-03-31,114956.984375,118000.0,120000.0,117500.0,119500.0,4558063
2022-04-01,113008.546875,116000.0,117500.0,116000.0,117000.0,3851558
2022-04-04,113982.75,117000.0,117500.0,114500.0,115000.0,2470792
2022-04-05,113495.6484375,116500.0,118000.0,116000.0,117500.0,2101474
2022-04-06,110085.90625,113000.0,115500.0,113000.0,114500.0,4541938
2022-04-07,110573.0234375,113500.0,114500.0,110500.0,111500.0,5027865
2022-04-08,109111.6875,112000.0,114000.0,110500.0,113000.0,4268316
2022-04-11,108624.6015625,111500.0,113000.0,110500.0,111000.0,2390786
2022-04-12,108137.484375,111000.0,113000.0,110500.0,110500.0,2738163
2022-04-13,110085.90625,113000.0,113000.0,111000.0,112000.0,2484490
2022-04-14,107163.2890625,110000.0,113000.0,110000.0,113000.0,4715700
2022-04-15,105214.84375,108000.0,108500.0,107000.0,108000.0,3694012
2022-04-18,106189.0703125,109000.0,109500.0,106500.0,107000.0,2670439
2022-04-19,109598.8046875,112500.0,112500.0,109500.0,110000.0,3021192
2022-04-20,109598.8046875,112500.0,113000.0,111000.0,112500.0,2905007
2022-04-21,110085.90625,113000.0,115000.0,112500.0,112500.0,3199858
2022-04-22,107650.390625,110500.0,112000.0,110500.0,110500.0,2360834
2022-04-25,105214.84375,108000.0,109500.0,108000.0,109000.0,2282343
2022-04-26,108137.484375,111000.0,111000.0,108000.0,109500.0,2969516
2022-04-27,105701.9453125,108500.0,109500.0,107500.0,108000.0,3261290
2022-04-28,106676.171875,109500.0,110000.0,108000.0,109500.0,2804966
2022-04-29,109598.8046875,112500.0,112500.0,109500.0,110000.0,3752415
2022-05-02,107650.390625,110500.0,111500.0,110000.0,110000.0,2175384
2022-05-03,107163.2890625,110000.0,112000.0,109500.0,111000.0,2676115
2022-05-04,106676.171875,109500.0,111000.0,108500.0,110500.0,2491890
2022-05-06,104727.7578125,107500.0,108500.0,106500.0,108000.0,2566813
2022-05-10,107163.2890625,110000.0,111000.0,107000.0,107000.0,4141923
2022-05-11,107650.390625,110500.0,112500.0,108000.0,110500.0,3658168
2022-05-12,106189.0703125,109000.0,111500.0,108500.0,109500.0,4132948
2022-05-13,109598.8046875,112500.0,112500.0,109000.0,109000.0,4003349
2022-05-16,107650.390625,110500.0,114000.0,110000.0,113500.0,3930044
2022-05-17,109598.8046875,112500.0,113000.0,110500.0,111000.0,2056143
2022-05-18,110573.0234375,113500.0,115000.0,113000.0,114000.0,3570113
2022-05-19,108137.484375,111000.0,112500.0,110000.0,110500.0,3680049
2022-05-20,109598.8046875,112500.0,113000.0,111000.0,111500.0,2398978
2022-05-23,110085.90625,113000.0,113500.0,111000.0,113000.0,3160028
2022-05-24,105701.9453125,108500.0,112000.0,108500.0,111500.0,4491835
2022-05-25,105214.84375,108000.0,110000.0,107000.0,109500.0,4151560
2022-05-26,100343.796875,103000.0,108500.0,101500.0,107500.0,8523001
2022-05-27,103266.4296875,106000.0,107000.0,105000.0,105500.0,3686487
2022-05-30,104240.6328125,107000.0,108000.0,106000.0,108000.0,2054526
2022-05-31,105214.84375,108000.0,108000.0,105500.0,106500.0,4024509
2022-06-02,104240.6328125,107000.0,107500.0,106000.0,106000.0,3097583
2022-06-03,104240.6328125,107000.0,108500.0,107000.0,108000.0,1638006
2022-06-07,101318.0,104000.0,106000.0,103500.0,105500.0,3174521
2022-06-08,103266.4296875,106000.0,107500.0,104500.0,104500.0,3075530
2022-06-09,102779.3203125,105500.0,107000.0,104500.0,105500.0,4640744
2022-06-10,100830.8984375,103500.0,104500.0,102500.0,104000.0,3480289
2022-06-13,96446.9453125,99000.0,101000.0,99000.0,100000.0,4133447
2022-06-14,96544.3671875,99100.0,99600.0,96800.0,96900.0,3242550
2022-06-15,95375.3203125,97900.0,98900.0,96700.0,98500.0,2578500
2022-06-16,94888.2109375,97400.0,101500.0,97100.0,99900.0,3810703
2022-06-17,93913.9921875,96400.0,96400.0,95000.0,95100.0,3965464
2022-06-20,92062.9921875,94500.0,96800.0,93100.0,96700.0,2386222
2022-06-21,92744.9609375,95200.0,95900.0,93900.0,94700.0,2707302
2022-06-22,89822.3125,92200.0,95700.0,91700.0,95700.0,3509830
2022-06-23,87873.890625,90200.0,93000.0,89700.0,92100.0,3983116
2022-06-24,89237.7890625,91600.0,92000.0,90500.0,90500.0,3045970
2022-06-27,92550.1015625,95000.0,96100.0,92600.0,92700.0,3408749
2022-06-28,92842.375,95300.0,95300.0,93700.0,94500.0,2022966
2022-06-29,91865.09375,94000.0,94900.0,92900.0,93300.0,2529973
2022-06-30,88933.21875,91000.0,93100.0,91000.0,91500.0,3098854
2022-07-01,85512.7109375,87500.0,92500.0,87100.0,91000.0,4959176
2022-07-04,87076.3828125,89100.0,89600.0,86300.0,87500.0,4331728
2022-07-05,90399.1484375,92500.0,93400.0,90400.0,90400.0,3560085
2022-07-06,90008.234375,92100.0,93600.0,90900.0,92800.0,3981326
